time,var1,var2,skew1,skew2,kurt1,kurt2,entropy1,entropy2,entropy change1,entropy change2,Shr_stress,TTsF,TTeF
7134.038159,11.58847051,18.38289505,0.002876472,0.050478591,3.889242386,14.41712438,3.8085907,4.1172683,0.59686957,0.92746773,6.53892327,0.6,1.4
7134.138189,11.98865384,19.37450024,0.006578808,0.051716068,4.311266482,13.36260166,3.831323,4.1554547,0.68380687,1.0853514,6.54001023,0.5,1.3
7134.238179,12.43843245,20.56443036,0.002334987,0.040951409,4.319957266,10.2639502,3.8575218,4.200556,0.98657574,1.4221413,6.54093966,0.4,1.2
7134.33817,13.136802,22.45053539,-0.007133299,0.04665004,4.431944815,10.40062741,3.8955792,4.2602938,1.4621349,1.883388,6.54170105,0.3,1.1
7134.43816,14.29729964,25.15950537,-0.013542086,0.052818437,5.683373274,10.2722746,3.9525378,4.3405317,2.6520884,3.3357966,6.54216314,0.2,1
7134.53819,16.75887999,32.44012285,-0.021524724,0.097997655,6.134392943,53.96257739,4.0573626,4.485323,8.2972388,8.4972339,6.54225766,0.1,0.9
7134.638181,37.88385779,84.79550733,-0.056557597,0.102083678,21.82499852,32.73336313,4.3940117,4.8664513,3.8245683,4.165513,6.54123371,0,0.8
7134.738171,46.85496483,107.6310994,-0.056302835,0.10113301,17.68227483,26.72774443,4.5620637,5.069164,0.67948051,0.81574364,6.53978969,7.5,0.7
7134.838201,48.01135965,110.2047416,-0.047053288,0.095053956,17.59781608,25.74416629,4.593062,5.1105154,0.12918993,0.15862494,6.53525282,7.4,0.6
7134.938192,48.1950304,110.7460405,-0.037517136,0.091362494,17.48383104,25.60777436,4.5989958,5.1186219,0.10170618,0.12448711,6.52764937,7.3,0.5
7135.038182,48.08402598,110.3577807,-0.028578467,0.080657125,17.58231382,25.76633017,4.5943183,5.1122499,0.24607085,0.33503897,6.50878253,7.2,0.4
7135.138172,47.73850932,109.4685322,-0.043340515,0.078346465,17.79546152,26.16878202,4.583013,5.0951219,0.40637775,0.56002675,6.37291291,7.1,0.3
7135.238203,47.22446084,107.9962779,-0.055212036,0.074623256,18.16071074,26.83575714,4.5643887,5.0665878,0.63883605,0.84062043,6.31958375,7,0.2
7135.338193,46.42811561,105.9355703,-0.057849941,0.074116465,18.74411256,27.80887781,4.5352297,5.0239971,1.0282423,1.3416327,6.31764088,6.9,0.1
7135.438183,45.10859608,102.7631817,-0.052249047,0.076578665,19.64192414,29.28919035,4.4885966,4.9565935,2.029335,2.6442707,6.31900089,6.8,0
7135.538174,42.47044487,94.98374259,-0.056986912,0.074813768,21.8382974,28.68335374,4.3975079,4.8255277,7.454891,7.9376771,6.32197821,6.7,7.5
7135.638204,21.1546642,42.17820642,-0.061879068,0.105517783,21.85633572,45.07254085,4.0696785,4.4424929,6.3385342,7.3833992,6.3253546,6.6,7.4
7135.738194,11.94593095,18.73457453,0.018400334,0.039907036,15.86821056,16.71174272,3.8117205,4.1144859,2.0157516,2.9496415,6.32864698,6.5,7.3
7135.838185,10.4846694,15.32050266,-0.016197308,0.059557523,4.472480879,11.25622864,3.7348857,3.9931234,1.0242969,1.60447,6.33216515,6.4,7.2
7135.938215,9.909154646,13.80542257,-0.002088335,0.042440478,4.054271578,4.965608427,3.6966294,3.9290549,0.59572084,0.96409016,6.33604564,6.3,7.1
7136.038205,9.598971797,13.29712992,-0.000481192,0.0408334,3.699480847,14.53831314,3.6746078,3.8911753,0.47227864,0.70446543,6.33973184,6.2,7
7136.138195,9.369171908,12.81335551,-0.00753892,0.042709571,3.695235958,15.38785131,3.6572534,3.8637633,0.38637242,0.53463007,6.34359657,6.1,6.9
7136.238186,9.181411798,12.45456439,-0.014510506,0.03829708,3.644526808,16.01512164,3.6431228,3.8431064,0.21253493,0.43933195,6.347162,6,6.8
7136.338216,9.079546431,12.32024801,-0.016611622,0.056593141,3.561967002,25.94978423,3.6353799,3.8262224,0.17292721,0.3111084,6.35233949,5.9,6.7
7136.438206,9.000469156,12.13985665,-0.016656876,0.056141298,3.563519738,26.74828299,3.6290933,3.8143187,0.18057384,0.26701426,6.35520128,5.8,6.6
7136.538197,8.917941612,11.99212394,-0.017055773,0.055884908,3.556642122,27.63688482,3.6225401,3.804134,0.16717264,0.33932271,6.36006896,5.7,6.5
7136.638227,8.839685322,11.74470706,-0.016521863,0.052284414,3.478597942,28.15731307,3.6164842,3.7912257,0.10191777,0.18209278,6.36347161,5.6,6.4
7136.738217,8.794901956,11.64340004,-0.016419801,0.056162635,3.482616583,28.71818573,3.6127984,3.7843221,0.081718472,0.11635201,6.36739936,5.5,6.3
7136.838208,8.758493134,11.58997628,-0.014808301,0.059317176,3.478229451,29.12879927,3.6098461,3.779919,0.086913513,0.15145991,6.37195723,5.4,6.2
7136.938198,8.719343879,11.500384,-0.015599741,0.062206631,3.471660186,29.55466896,3.6067086,3.7741939,0.11083672,0.20281041,6.37628405,5.3,6.1
7137.038228,8.651660389,11.13749894,-0.01408652,0.05373891,3.178172298,16.60956454,3.6027111,3.7665395,0.063885904,0.097723107,6.38005427,5.2,6
7137.138219,8.624302235,11.0830807,-0.013968612,0.054726753,3.180953419,16.74874849,3.6004095,3.7628587,0.022518524,0.11028137,6.3849377,5.1,5.9
7137.238209,8.638623792,11.0237532,-0.010720463,0.056502439,3.908360527,16.91115907,3.5995987,3.758709,0.034230055,0.088553918,6.38928027,5,5.8
7137.338239,8.621964405,10.82477211,-0.009994201,0.02659593,3.89048513,4.849770584,3.5983666,3.7553805,0.004245745,0.001403808,6.39316076,4.9,5.7
7137.43823,8.621742564,10.8668505,-0.009191981,0.042737433,3.905718896,6.306955749,3.5982138,3.7554332,0.00033025,0.002083856,6.3970045,4.8,5.6
7137.53822,8.623594883,10.8530241,-0.008489274,0.047282107,3.922955524,5.973111853,3.5982257,3.7553549,0.027187078,0.013134958,6.40126306,4.7,5.5
7137.638211,8.611655576,10.8450518,-0.00705912,0.047104741,3.927531901,5.995974833,3.5972474,3.7548617,0.009129358,0.009130919,6.40535884,4.6,5.4
7137.738241,8.607888963,10.84364145,-0.0074304,0.043222087,3.929376251,5.83871029,3.596919,3.7552045,0.0240589,0.004412175,6.40918681,4.5,5.3
7137.838231,8.599553196,10.84305456,-0.007562257,0.043123684,3.95854363,5.725367456,3.5960536,3.7553702,0.008107727,0.023759788,6.41369742,4.4,5.2
7137.938221,8.594671585,10.82008681,-0.006125058,0.042265835,3.938367242,5.604324768,3.5957621,3.7544779,0.037177825,0.07114049,6.41761992,4.3,5.1
7138.038252,8.611476296,10.86249395,-0.00782091,0.045151393,3.943129297,5.64240533,3.5970989,3.7571489,0.020055703,0.008693093,6.42173145,4.2,5
7138.138242,8.61957231,10.86171458,-0.007655851,0.04549338,3.935963462,5.59280556,3.5978203,3.7574755,0.053627201,0.021764691,6.42526013,4.1,4.9
7138.238232,8.619797641,10.86428335,-0.009747176,0.044114131,3.218940062,5.525073839,3.5997497,3.7582933,0.014187419,0.022904897,6.43004379,4,4.8
7138.338223,8.627300326,10.86756621,-0.009734333,0.044657641,3.235179169,5.395020226,3.6002604,3.7591541,0.01499762,0.027164442,6.43381926,3.9,4.7
7138.438253,8.635855303,10.79773639,-0.009809408,0.029524333,3.259364133,3.772396413,3.6008004,3.758133,0.001391607,0.091449867,6.43728492,3.8,4.6
7138.538243,8.633751556,10.85422173,-0.010644265,0.029429326,3.245088396,3.782788561,3.6007503,3.7615698,0.056193245,0.054991812,6.44184803,3.7,4.5
7138.638234,8.657072847,10.87972701,-0.011126222,0.032364176,3.229152182,3.71285895,3.6027737,3.7636384,0.018596022,0.050877474,6.44609084,3.6,4.4
7138.738264,8.665078375,10.91081766,-0.011432485,0.031595673,3.228729268,3.735089293,3.6034436,3.7655532,0.09162796,0.089853345,6.44947249,3.5,4.3
7138.838254,8.705159119,11.04732212,-0.012483433,0.052501165,3.229543096,9.365687542,3.6067454,3.7689367,0.082189778,0.12109994,6.45336348,3.4,4.2
7138.938244,8.743173846,11.14376659,-0.013416437,0.051275481,3.25725885,9.732968356,3.6097098,3.7735009,0.057947534,0.056900468,6.45737524,3.3,4.1
7139.038235,8.769568304,11.17202542,-0.013458754,0.050002624,3.269316125,9.667011462,3.6118015,3.775648,0.062685605,0.10137969,6.46075163,3.2,4
7139.138265,8.7995314,11.23242596,-0.013416501,0.049706268,3.292029332,9.612004517,3.6140656,3.7794757,0.031197451,0.099196865,6.46435382,3.1,3.9
7139.238255,8.812798891,11.29209172,-0.013138525,0.047689312,3.28787777,9.559052041,3.6151931,3.7832249,0.01701137,0.15127496,6.46801902,3,3.8
7139.338246,8.819040017,11.38140538,-0.011614363,0.047817309,3.273696478,9.467672041,3.6158081,3.7889479,0.028540648,0.086803661,6.47273442,2.9,3.7
7139.438276,8.828869606,11.43029332,-0.011555248,0.046579023,3.244530576,9.401032594,3.61684,3.7922369,0.088328082,0.071534385,6.47607405,2.8,3.6
7139.538266,8.868114944,11.47335172,-0.010994752,0.044064394,3.244307277,9.376346178,3.6200347,3.7949496,0.06862658,0.14912133,6.47942944,2.7,3.5
7139.638257,8.89851157,11.57126729,-0.01175662,0.042007819,3.242108978,9.367200449,3.622519,3.8006087,0.12221375,0.20395971,6.48387704,2.6,3.4
7139.738247,8.955549153,11.72740329,-0.011156455,0.04269813,3.266506727,9.889122323,3.6269463,3.8083604,0.094853411,0.12804918,6.48785205,2.5,3.3
7139.838277,8.99788967,11.73171932,-0.011401563,0.024200816,3.256201208,5.036248174,3.6303865,3.813237,0.12862527,0.15625347,6.49119693,2.4,3.2
7139.938268,9.059319091,11.8200353,-0.012133485,0.024902482,3.275552997,4.855434184,3.6350561,3.8191953,0.10799827,0.14738854,6.49417425,2.3,3.1
7140.038258,9.109524059,11.90756798,-0.012222816,0.025008112,3.282851827,4.783818781,3.6389819,3.8248244,0.15072422,0.23500169,6.49710431,2.2,3
7140.138288,9.189385948,12.08589894,-0.01140846,0.029677553,3.450073217,5.318562973,3.6444668,3.8338128,0.07681752,0.18148417,6.50100055,2.1,2.9
7140.238279,9.224394175,12.20088189,-0.01284688,0.029810031,3.443571907,5.283172421,3.6472663,3.8407705,0.13632423,0.24528311,6.50453447,2,2.8
7140.338269,9.289371676,12.39088686,-0.013456599,0.02845943,3.450650206,5.576514335,3.6522385,3.8501913,0.16663532,0.28124114,6.50798438,1.9,2.7
7140.438259,9.369496145,12.60675084,-0.012075807,0.0337541,3.464131675,5.727947665,3.6583244,3.8610196,0.16414222,0.27384538,6.51144479,1.8,2.6
7140.53829,9.448740363,12.80117778,-0.012688198,0.036174833,3.469452018,5.770265139,3.6643292,3.8715928,0.19284635,0.35245039,6.51431184,1.7,2.5
7140.63828,9.546936795,13.1370545,-0.012602959,0.034149976,3.517281512,7.024681147,3.6713958,3.8852383,0.15081025,0.28761234,6.51750969,1.6,2.4
7140.73827,9.634821844,13.31453512,-0.014003686,0.034055695,3.761737302,6.456639851,3.6769326,3.8964127,0.2148986,0.36861566,6.52058153,1.5,2.3
7140.838301,9.743856691,13.58154154,-0.01181813,0.034922151,3.781586833,6.429704083,3.6848343,3.9107755,0.23881557,0.34405896,6.52311776,1.4,2.2
7140.938291,9.937011984,13.84353737,-0.020501695,0.039855443,5.257375246,6.561605186,3.6936342,3.9242309,0.22407298,0.39766707,6.52607933,1.3,2.1
7141.038281,10.05284276,14.14148239,-0.020198568,0.042661797,5.240804808,6.438201684,3.7019107,3.9398362,0.23111503,0.41875601,6.52891487,1.2,2
7141.138272,10.16338887,14.46869569,-0.020140548,0.04207501,5.090684862,6.132303748,3.7104663,3.9563345,0.30818671,0.47390237,6.53079472,1.1,1.9
7141.238302,10.32834408,14.87679225,-0.021002533,0.044625159,5.075056199,6.48395736,3.7219015,3.9750837,0.38589122,0.4805358,6.53359876,1,1.8
7141.338292,10.57674098,15.251396,-0.026231934,0.03820883,5.88567326,6.1819921,3.736264,3.9941854,0.37673074,0.57232296,6.53566765,0.9,1.7
7141.438283,10.78854204,15.7361307,-0.025630795,0.031957275,5.833839003,6.111738193,3.7503396,4.017045,0.43735666,0.64561854,6.53818813,0.8,1.6
7141.538313,11.04357093,16.31200969,-0.029771018,0.029130375,5.810754364,6.032370314,3.766742,4.0429798,0.4287021,0.72254833,6.54028328,0.7,1.5
7141.638303,11.28623276,16.90496766,-0.029708113,0.023116023,5.682684777,5.150023262,3.7828901,4.0721923,0.63408218,0.95510141,6.54191634,0.6,1.4
7141.738293,11.66004076,18.00819396,-0.033316221,0.01918815,5.46513378,8.554403929,3.8068767,4.1110859,0.66918177,1.0118879,6.54388022,0.5,1.3
7141.838284,12.07494802,19.06891565,-0.037840183,0.0196446,5.330254273,8.080054468,3.8323517,4.1526855,0.7803285,1.2147451,6.54514571,0.4,1.2
7141.938314,12.51655226,20.43222736,-0.031573695,0.022952911,4.355461755,7.517839712,3.8622566,4.20313,1.1910768,1.7885883,6.5464007,0.3,1.1
7142.038304,13.38234428,22.89682045,-0.028424668,0.022437192,4.755640711,8.184950012,3.908259,4.2783067,1.8862282,2.4840072,6.54721985,0.2,1
7142.138295,14.89922853,26.85324435,-0.027484275,0.020903342,4.904277117,8.538579581,3.9819777,4.3845801,4.6787721,5.4975355,6.54758742,0.1,0.9
7142.238325,20.92028638,42.75714075,-0.02645655,0.002333191,10.34375691,12.32118264,4.1682854,4.625624,8.4829934,8.7409218,6.54663699,0,0.8
7142.338315,51.18965866,126.0066401,0.028446498,-0.131342581,23.97586456,47.90286286,4.5218808,5.0299462,1.1710371,1.4461075,6.54559204,7.8,0.7
7142.438306,52.85724031,130.2358642,0.032940856,-0.120499144,22.59594293,44.92242024,4.5748337,5.1026846,0.27767556,0.38187154,6.54258322,7.7,0.6
7142.538296,53.22897477,131.3092567,0.030835593,-0.125378186,22.30497661,44.22247934,4.5875369,5.1221703,0.007489836,0.010917977,6.53757376,7.6,0.5
7142.638326,53.22878859,131.305747,0.037735134,-0.139649535,22.30987926,44.2328837,4.5871933,5.1216111,0.20869776,0.27535771,6.52613184,7.5,0.4
7142.738317,52.96049651,130.4594186,0.030648632,-0.148796367,22.52537069,44.73625241,4.5776199,5.1075083,0.32364108,0.43853021,6.4826168,7.4,0.3
7142.838307,52.56683824,129.4127626,0.018027018,-0.151510378,22.85108454,45.45115974,4.5628048,5.0851103,0.50075503,0.6523394,6.30237622,7.3,0.2
7142.938337,51.97161968,127.9401414,0.009105507,-0.149156121,23.35349854,46.48475862,4.5399564,5.0519382,0.79837517,1.1299231,6.29759781,7.2,0.1
7143.038328,51.00941133,125.2611439,-7.03E-05,-0.153343946,24.1743677,48.42052768,4.5037105,4.9948551,1.4033725,1.8532652,6.29939366,7.1,0
7143.138318,49.34007257,120.9447783,-0.002504803,-0.162210271,25.7346623,51.80591035,4.4405066,4.9022872,3.7511771,4.5469077,6.30247074,7,7.1
7143.238308,43.13357954,104.6285154,0.000396564,-0.202290331,31.8160561,67.7227429,4.2739354,4.6793848,9.8052706,10.530459,6.30526952,6.9,7
7143.338339,12.58744168,20.8943402,-0.039162948,0.042425961,4.921862534,7.315132989,3.8548644,4.1866241,2.8218075,3.9102056,6.31029998,6.8,6.9
7143.438329,10.63235906,15.96109927,-0.026078429,0.076675206,4.032386129,6.638977833,3.7460876,4.0229185,1.2707317,2.0248564,6.31286772,6.7,6.8
7143.538319,9.915744544,14.0979873,-0.019447278,0.05196196,3.589808982,5.387052344,3.6984849,3.9414601,0.74406699,1.2521343,6.31681647,6.6,6.7
7143.63835,9.531963849,13.12682664,-0.012754855,0.043614458,3.437197077,5.102522558,3.6709657,3.8921078,0.48201903,0.85250976,6.32097527,6.5,6.6
7143.73834,9.295828548,12.52398936,-0.008861734,0.038818623,3.365763694,5.077716523,3.6532709,3.8589272,0.33047784,0.57654148,6.32467197,6.4,6.5
7143.83833,9.138133661,12.15566478,-0.011232729,0.039129808,3.335745913,5.276318093,3.6411977,3.8366789,0.19971879,0.44856413,6.32880976,6.3,6.4
7143.938321,9.045024839,11.87824584,-0.01197602,0.04347822,3.322404708,5.59403842,3.6339255,3.8194689,0.19285254,0.37016992,6.33332037,6.2,6.3
7144.038351,8.955998034,11.6405293,-0.011387591,0.042479022,3.310142926,5.58275116,3.6269174,3.8053304,0.17461426,0.33248276,6.33742665,6.1,6.2
7144.138341,8.876850613,11.42746485,-0.010380237,0.041450081,3.303139626,5.566234716,3.6205843,3.7926783,0.13808908,0.28315784,6.34154343,6,6.1
7144.238331,8.818261668,11.25065784,-0.00936271,0.03397714,3.358277449,5.508450895,3.6155846,3.781939,0.1435148,0.30542586,6.34580724,5.9,6
7144.338362,8.754725197,11.03831553,-0.00907456,0.032889322,3.355331344,5.071783669,3.6103957,3.770388,0.097376074,0.17122998,6.35016032,5.8,5.9
7144.438352,8.707182945,10.94361554,-0.01180838,0.033513778,3.259663564,5.137724983,3.6068801,3.763932,0.067234895,0.11098175,6.35443989,5.7,5.8
7144.538342,8.677785163,10.86750749,-0.011354317,0.03256855,3.258480244,4.914393116,3.604455,3.7597547,0.022602537,0.07046454,6.357622,5.6,5.7
7144.638333,8.668369224,10.81788296,-0.01100193,0.033016676,3.261610965,4.644973648,3.6036403,3.7571054,0.043653876,0.071102965,6.36167052,5.5,5.6
7144.738363,8.64797696,10.77907761,-0.010549602,0.032579043,3.246943358,4.660317426,3.6020672,3.754434,0.04084412,0.1142451,6.36640167,5.4,5.5
7144.838353,8.631825014,10.69724215,-0.010213628,0.03268868,3.26544308,4.467333998,3.6005959,3.7501447,0.095394747,0.1482,6.37081776,5.3,5.4
7144.938344,8.590101895,10.60568505,-0.010782379,0.028186031,3.25841929,4.217310922,3.5971612,3.744587,0.046443032,0.048265931,6.37453022,5.2,5.3
7145.038374,8.568426173,10.57517476,-0.010821979,0.02695499,3.236674692,4.163897619,3.5954905,3.7427797,0.009936875,0.020774342,6.37879928,5.1,5.2
7145.138364,8.566142094,10.59100194,-0.011138964,0.027091958,3.261584268,4.196795125,3.5951332,3.7435572,0.028990179,0.018069409,6.38290031,5,5.1
7145.238355,8.550919086,10.62683823,-0.011917662,0.028819655,3.200917341,6.336830444,3.594091,3.7428808,0.019903645,0.04486168,6.38684381,4.9,5
7145.338345,8.542158593,10.6677553,-0.012048796,0.028051306,3.197661518,6.551847459,3.5933757,3.7445599,0.03591178,0.02625572,6.3902097,4.8,4.9
7145.438375,8.557192395,10.69061895,-0.01224061,0.027556736,3.19460159,6.675014253,3.5946661,3.745543,0.003707729,0.027947515,6.39528217,4.7,4.8
7145.538366,8.561768927,10.71031842,-0.012291082,0.028469939,3.233576088,6.733221365,3.5947994,3.7465898,0.008974894,0.001535798,6.39905764,4.6,4.7
7145.638356,8.566926537,10.70477214,-0.012706246,0.027907219,3.252235416,6.728454692,3.595122,3.7466474,0.025983134,0.017815224,6.40319542,4.5,4.6
7145.738386,8.582053905,10.70997838,-0.011907653,0.028434677,3.306746501,6.688612669,3.5960561,3.7473148,0.006792082,0.017141854,6.40758526,4.4,4.5
7145.838377,8.583071065,10.70291954,-0.010928709,0.028501364,3.28326219,6.707161548,3.5963004,3.7466725,0.042878094,0.082061336,6.41047331,4.3,4.4
7145.938367,8.600960439,10.75318573,-0.010436241,0.029951295,3.27858933,6.650677235,3.5978424,3.7497471,0.008000183,0.028126498,6.41579782,4.2,4.3
7146.038357,8.605370191,10.77226128,-0.00996457,0.033144949,3.290400912,6.660414209,3.5981302,3.7508017,0.036388098,0.073611494,6.41979384,4.1,4.2
7146.138388,8.633773717,10.86501644,-0.009537331,0.03772421,3.547480014,7.70837335,3.5994395,3.7535627,0.028191334,0.083989013,6.42336977,4,4.1
7146.238378,8.646360001,10.89746986,-0.009200531,0.041515073,3.553016629,5.808287313,3.6004543,3.7567153,0.035169503,0.0818038,6.4282532,3.9,4
7146.338368,8.6610575,10.93249746,-0.009308244,0.040848235,3.547826555,5.60379197,3.6017205,3.7597885,0.001655964,0.021626876,6.43190789,3.8,3.9
7146.438399,8.660997772,10.93489631,-0.009859888,0.040003593,3.55349155,5.448539654,3.6016609,3.7606016,0.032778373,0.070177817,6.43666005,3.7,3.8
7146.538389,8.672360103,10.97363945,-0.010372353,0.036592536,3.518363781,5.46483458,3.6028414,3.7632407,0.016728306,0.021650061,6.44047752,3.6,3.7
7146.638379,8.662940014,10.98044028,-0.010173848,0.034710401,3.49353924,5.383474724,3.6022388,3.7640554,0.025111891,0.059389284,6.44354936,3.5,3.6
7146.73837,8.670617671,11.03480713,-0.010839119,0.03795578,3.449179852,5.646450217,3.6031433,3.7662909,0.045613311,0.10017087,6.4482385,3.4,3.5
7146.8384,8.694140218,11.09672333,-0.013126423,0.036059141,3.490656774,5.701177873,3.6047869,3.7700636,0.048156307,0.061092343,6.45197196,3.3,3.4
7146.93839,8.715792913,11.12613521,-0.01342835,0.036186709,3.496849355,5.660121163,3.6065228,3.7723668,0.063815675,0.081403252,6.4563408,3.2,3.3
7147.03838,8.743173262,11.19453784,-0.013451917,0.029253598,3.487969228,6.159642272,3.6088243,3.7754377,0.04273525,0.07772361,6.45923935,3.1,3.2
7147.138411,8.748008811,11.18909722,-0.013992062,0.025806979,3.219785,5.162669772,3.6103666,3.7783721,0.064261378,0.076931687,6.46324586,3,3.1
7147.238401,8.7761276,11.18818389,-0.013660078,0.021783284,3.223336565,4.588253688,3.6126866,3.7812788,0.069869049,0.091117764,6.46737315,2.9,3
7147.338391,8.807426409,11.24253263,-0.013108038,0.020384863,3.228583709,4.594428014,3.6152108,3.7847243,0.095376994,0.16893829,6.47091757,2.8,2.9
7147.438382,8.850088638,11.34399334,-0.013897785,0.020611238,3.23303248,4.59235043,3.6186589,3.7911181,0.12489867,0.10058097,6.47497134,2.7,2.8
7147.538412,8.905624367,11.40129915,-0.0156769,0.022520025,3.231093795,4.501659239,3.6231785,3.7949312,0.20605379,0.15710139,6.47851052,2.6,2.7
7147.638402,8.998912163,11.50486402,-0.017240537,0.020709622,3.235666157,4.609931719,3.6306442,3.8008931,0.1261603,0.19919908,6.48206544,2.5,2.6
7147.738393,9.055734455,11.64933276,-0.017020729,0.016829656,3.230860833,4.901930098,3.6352246,3.8084645,0.12505799,0.22517982,6.48515828,2.4,2.5
7147.838423,9.111368586,11.81181494,-0.017322415,0.016490842,3.214475343,5.218562975,3.6397708,3.8170404,0.086128384,0.22028624,6.48867645,2.3,2.4
7147.938413,9.15113982,11.96498802,-0.01665746,0.015920784,3.214737257,5.296491467,3.6429057,3.8254488,0.070467224,0.18107704,6.49243617,2.2,2.3
7148.038404,9.184681017,12.06060889,-0.016700657,0.019991425,3.224183888,4.83696716,3.6454727,3.8323758,0.090547887,0.20222261,6.49570229,2.1,2.2
7148.138394,9.226805647,12.20148346,-0.015169367,0.02369007,3.225610716,4.943806227,3.6487736,3.8401257,0.12706939,0.26401614,6.49960904,2,2.1
7148.238424,9.287414637,12.39095232,-0.014890538,0.023513774,3.23265592,5.147795096,3.6534101,3.8502643,0.18580569,0.26070834,6.50271238,1.9,2
7148.338415,9.390738345,12.5762329,-0.011311952,0.026123333,3.437877509,5.374273321,3.6601983,3.8603022,0.20776838,0.30401518,6.50561093,1.8,1.9
7148.438405,9.495301845,12.81159737,-0.008109478,0.029951139,3.47786788,5.577855049,3.6678031,3.8720381,0.17415393,0.30904904,6.50864601,1.7,1.8
7148.538435,9.57952986,13.02816598,-0.0074839,0.031328245,3.473998757,5.543923341,3.6741907,3.8840046,0.15573338,0.3348808,6.51151305,1.6,1.7
7148.638426,9.659637974,13.26533202,-0.009580581,0.036800599,3.508021227,5.464718338,3.6799126,3.8970114,0.19199435,0.29699385,6.51459539,1.5,1.6
7148.738416,9.755729733,13.46270987,-0.012134267,0.04185661,3.513156333,5.194512642,3.6869779,3.9085853,0.20594334,0.32449175,6.51807155,1.4,1.5
7148.838406,9.859052469,13.68102362,-0.014070442,0.041470772,3.509374547,4.898894691,3.6945709,3.9212683,0.28653828,0.35542511,6.52067605,1.3,1.4
7148.938437,10.00962243,13.92922359,-0.016274796,0.041982921,3.540395809,4.766728687,3.7051573,3.9352055,0.26125495,0.45764955,6.52289722,1.2,1.3
7149.038427,10.14608515,14.30990393,-0.016045988,0.037885883,3.548430003,4.953710477,3.7148372,3.953215,0.31240862,0.41742028,6.52560148,1.1,1.2
7149.138417,10.31081469,14.62208488,-0.01722956,0.035479049,3.545771745,4.768545811,3.7264427,3.9697165,0.36464734,0.52813046,6.52792768,1,1.1
7149.238408,10.51646577,15.11731518,-0.017380866,0.026628457,3.629274878,6.015902709,3.740031,3.9906818,0.30854666,0.54753311,6.53079472,0.9,1
7149.338438,10.67162664,15.56134395,-0.015918643,0.01972008,3.47702577,5.707229377,3.7515708,4.0125321,0.3905416,0.57331243,6.53304215,0.8,0.9
7149.438428,10.89473128,16.06441745,-0.011873453,0.01198609,3.597322645,5.868989377,3.7662222,4.0355364,0.50871369,0.73815844,6.53517406,0.7,0.8
7149.538419,11.21026757,16.75057478,-0.00661988,0.011248264,3.874394891,5.763550546,3.7853815,4.0653251,0.51467478,0.76726583,6.53704341,0.6,0.7
7149.638449,11.52470414,17.5129285,-0.000583617,0.010848852,3.965633234,5.790189396,3.8048639,4.0965169,0.62580949,0.87313735,6.53853995,0.5,0.6
7149.738439,11.9222785,18.44692654,-0.000533551,0.004465188,4.019200749,5.961287572,3.8286751,4.1322851,0.74528735,1.0244799,6.54046182,0.4,0.5
7149.838429,12.41864694,19.61078092,0.001519656,0.015203331,4.127022605,7.102104113,3.8572098,4.1746196,0.83553539,1.1568587,6.54160653,0.3,0.4
7149.93842,12.99134591,21.03118521,0.005199911,0.025227838,4.133727132,7.332154742,3.8894381,4.222914,1.0643922,1.3742663,6.54237318,0.2,0.3
7150.03845,13.77121145,22.81713394,-0.003104416,0.026971371,4.155824407,7.237815212,3.930837,4.2809481,1.4142647,1.8100731,6.5430348,0.1,0.2
7150.13844,14.92501775,25.53630453,-0.00553508,0.037315831,4.415753628,8.091926654,3.9864294,4.3584364,1.9433863,2.374644,6.54291403,0,0.1
7150.238431,16.71178007,29.65851356,-0.00451901,0.03553912,4.751484378,7.284700161,4.0639011,4.4619337,3.1541236,3.6462217,6.54295604,0.1,0
7150.338461,20.46675481,38.32639404,-0.000801329,0.028661674,8.95449861,7.950350251,4.1920816,4.6246257,5.7229496,5.9389106,6.54144375,0,1
7150.438451,31.38197934,63.69756371,-0.036954006,0.051541986,9.724604173,11.82930542,4.4319923,4.8992781,3.885789,4.0860811,6.53888126,6.901,0.9
7150.538442,40.31009094,84.63877351,-0.053680393,0.043799532,9.474835678,13.02383777,4.6042102,5.0994666,0.99850116,1.1692922,6.53529483,6.801,0.8
7150.638432,42.12380718,89.03506275,-0.048167267,0.042469206,8.90604327,12.00507643,4.6501833,5.1590943,0.27809647,0.32434572,6.52869432,6.701,0.7
7150.738462,42.62546981,90.23841377,-0.046417215,0.032683799,8.754420692,11.77998756,4.6631153,5.1758276,0.080631228,0.055847493,6.51607617,6.601,0.6
7150.838453,42.47832846,89.99677173,-0.040926903,0.018307243,8.797767414,11.77234055,4.6593554,5.172937,0.21630239,0.24001092,6.49194783,6.501,0.5
7150.938443,42.12103533,89.20328908,-0.02945927,0.01179808,8.922899616,11.94911388,4.6492771,5.1605214,0.42731223,0.49754225,6.42078102,6.401,0.4
7151.038473,41.43967638,87.63487154,-0.024357493,0.007291583,9.17390429,12.32037477,4.6294101,5.1348456,0.74336983,0.85645384,6.36523069,6.301,0.3
7151.138464,40.26057442,84.9715402,-0.020891951,0.007755453,9.597666921,12.9038989,4.5949965,5.090868,1.2241009,1.4574354,6.35431912,6.201,0.2
7151.238454,38.36106181,80.57482055,-0.0141,0.006782605,10.32782649,14.14537729,4.5387491,5.0166719,2.3427671,2.7154811,6.35133655,6.101,0.1
