time,var1,var2,skew1,skew2,kurt1,kurt2,entropy1,entropy2,entropy change1,entropy change2,Shr_stress,TTsF,TTeF
3501.49045,835.036948,1011.69092,-0.143989189,-0.005104115,325.402662,262.382799,5.7031096,5.9033533,0.26078972,0.14465085,2.50031,7.301,7.401
3501.59046,833.340242,1066.59009,-0.205756115,0.072967606,363.161418,336.88712,5.6882364,5.8948141,0.60128895,0.69454062,2.51507,7.201,7.301
3501.69046,764.960844,1048.84897,-0.070397672,0.114194678,345.134736,383.508309,5.6540337,5.8538722,0.35003116,0.048144689,2.51694,7.101,7.201
3501.79045,731.56572,1214.45871,-0.095770136,0.439865157,361.800859,574.123704,5.6342428,5.8566905,0.085455771,0.1106099,2.53046,7.001,7.101
3501.89046,733.940186,1214.52908,-0.125380222,0.487488266,355.107038,576.042015,5.6390576,5.8502124,0.042985984,0.23817803,2.54258,6.901,7.001
3501.99046,752.09069,1273.97372,-0.062989857,0.465079425,365.2066,540.027809,5.6366336,5.8641463,0.0981451,0.34742955,2.55194,6.801,6.901
3502.09046,821.613661,1149.88357,-0.046611252,0.528104266,340.499126,556.784591,5.6421657,5.8437726,0.462864,0.82771068,2.56557,6.701,6.801
3502.19047,786.258147,1076.65223,0.032915098,0.619145634,360.816539,621.995662,5.6160501,5.795403,0.54570461,0.28013287,2.57685,6.601,6.701
3502.29046,919.602687,1154.28327,-0.290175551,0.534122111,501.756462,579.261317,5.6466972,5.8116379,0.23850594,0.039379644,2.58719,6.501,6.601
3502.39046,839.28625,1167.76883,-0.229920411,0.524028935,451.992087,570.721345,5.6332295,5.8093493,0.90482078,0.68035072,2.59685,6.401,6.501
3502.49047,981.201395,1247.46268,-0.279632528,0.481837405,449.505756,509.543268,5.6842001,5.8488732,0.24350419,0.3442743,2.60586,6.301,6.401
3502.59047,950.7016,1253.7031,-0.354891758,0.513379679,433.277904,456.354914,5.6980414,5.8690094,1.5298602,1.113168,2.61731,6.201,6.301
3502.6905,1593.902,1668.5255,-0.21632577,0.31187611,941.98186,769.87172,5.7852134,5.9343413,0.30124195,0.39864127,2.62586,6.101,6.201
3502.7905,1600.4096,1618.9874,-0.21126577,0.008565232,934.34878,675.20653,5.8026409,5.957998,0.011202805,0.11870908,2.63096,6.001,6.101
3502.8905,1592.0734,1646.7488,-0.19715106,0.026420836,945.15935,654.67026,5.803291,5.9650707,1.4874619,0.84366928,2.64393,5.901,6.001
3502.9905,2551.0437,1853.7354,-0.93596999,0.012020229,1008.3491,542.67329,5.8896127,6.0153962,0.58896952,1.0532726,2.65301,5.801,5.901
3503.0905,2524.6832,2073.1577,-0.94778485,0.054734768,1026.8797,481.96107,5.9243007,6.0787547,0.7896068,0.85429449,2.66245,5.701,5.801
3503.1905,2666.9491,2656.2718,-0.87550654,0.4738251,925.77509,777.60479,5.9710794,6.1306852,0.000911721,0.067293438,2.67033,5.601,5.701
3503.2905,2577.6548,2622.7596,-0.83942155,0.5072821,961.64997,795.03541,5.9711339,6.1348107,0.42010019,0.13409082,2.67968,5.501,5.601
3503.3905,2804.9355,2630.7008,-0.76229115,0.5023016,849.62388,789.59559,5.9962186,6.143037,0.15291432,0.21627537,2.68727,5.401,5.501
3503.4905,2718.9078,2604.7713,-0.77626262,0.47761478,891.14345,812.27503,5.9870495,6.1297511,0.53384676,0.57428241,2.69552,5.301,5.401
3503.5905,2787.0988,3108.033,-0.74693439,0.38569623,849.51069,833.31577,6.0190112,6.1649532,0.25936828,0.14736674,2.70429,5.201,5.301
3503.6905,2237.994,2703.6783,-1.0285642,0.45435893,920.60113,900.646,6.0033998,6.1558681,0.12518903,0.2054778,2.7107,5.101,5.201
3503.7905,2319.0762,2632.6478,-0.96107636,0.51202771,862.09822,943.79006,6.0109154,6.1432191,0.63548974,0.22151849,2.71966,5.001,5.101
3503.8905,2378.2468,2600.2818,-0.90986002,0.51794736,821.80119,964.78045,6.0491141,6.1568275,0.55738666,0.087520482,2.72769,4.901,5.001
3503.9905,1499.8508,2618.0465,0.027489097,0.55727186,218.61269,984.34535,6.0153972,6.162216,0.64012592,1.0665013,2.73328,4.801,4.901
3504.0905,1571.5565,2513.5252,-0.12689774,0.66126599,258.68881,1067.8013,5.9768911,6.0964959,0.1236506,0.18582536,2.74104,4.701,4.801
3504.1905,1823.2961,2051.2581,0.20137658,0.26300561,507.70277,797.57895,5.9842815,6.1078247,0.21863894,0.078701825,2.74981,4.601,4.701
3504.2905,1844.4741,2012.7357,0.17841975,0.26199233,497.8798,819.88615,5.9973655,6.1030177,0.71812862,0.85895976,2.75728,4.501,4.601
3504.3905,1775.8986,2274.9996,0.23425219,0.3162697,459.06736,747.07602,6.0404343,6.1554402,0.51317298,0.55311979,2.76632,4.401,4.501
3504.4905,1876.7891,2277.8055,0.37394729,0.32192155,445.45859,731.82518,6.0714322,6.1894872,0.15079036,0.12558496,2.77157,4.301,4.401
3504.5905,1953.7611,1929.0997,0.3375375,0.45764441,431.76676,379.56317,6.0805873,6.1972602,0.15067383,0.097290299,2.78089,4.201,4.301
3504.6905,1938.8702,2085.1168,0.36982832,0.48045392,437.87824,431.57295,6.0714255,6.2032896,0.1209311,0.3755203,2.78786,4.101,4.201
3504.7905,1883.561,2140.1311,0.38051868,0.4902691,460.94467,422.67218,6.0787677,6.2265842,0.084983611,0.36846857,2.79657,4.001,4.101
3504.8905,2110.1949,2232.2233,0.22516753,0.45362505,461.01379,392.41476,6.0839337,6.2495272,0.42211684,0.31929109,2.80586,3.901,4.001
3504.9905,2084.4778,2111.4648,0.22677327,0.48772247,480.41891,395.75249,6.0582523,6.229573,0.76563854,1.0124808,2.81045,3.801,3.901
3505.0905,2125.3842,2459.3229,0.26237569,0.25821967,458.33809,381.56955,6.1046367,6.2926462,0.1605536,0.2307824,2.81512,3.701,3.801
3505.1905,1849.5154,2618.2789,-0.000544929,0.29343496,309.66994,375.3417,6.1144379,6.3071685,0.1460467,0.55363052,2.82206,3.601,3.701
3505.2905,1895.2042,2793.7121,0.004953788,0.28189164,302.9594,345.8452,6.1233678,6.3420869,0.22965008,0.29248169,2.82994,3.501,3.601
3505.3905,1814.887,2535.2027,-0.013597318,0.23692412,322.39164,335.00966,6.1093055,6.3235375,0.048812878,0.035853156,2.83673,3.401,3.501
3505.4905,1940.7111,2564.2769,-0.20534127,0.23996703,455.20523,331.42805,6.1063234,6.3212703,0.007170577,0.22603025,2.84147,3.301,3.401
3505.5905,1858.8838,2492.3534,-0.21992549,0.138867,474.53418,323.064,6.1067612,6.3355583,0.57991857,0.53282236,2.8483,3.201,3.301
3505.6905,1964.2421,2633.5941,-0.19798178,0.16690863,440.77166,275.14889,6.1421755,6.3693156,1.1578341,0.89894951,2.85612,3.101,3.201
3505.7905,2666.5312,5039.8719,-0.41098703,4.766966,415.98452,3083.6946,6.2132917,6.4265725,0.14209143,0.018625043,2.86033,3.001,3.101
3505.8905,2612.0466,5012.2476,-0.29387806,4.8140174,399.30882,3117.7785,6.2221202,6.4253755,0.93991951,0.49896449,2.86402,2.901,3.001
3505.9905,2791.4438,4976.6778,-0.22647521,4.8582856,363.00437,3157.246,6.2806031,6.4574359,0.54141836,0.3287882,2.8712,2.801,2.901
3506.0905,2996.8833,4773.6559,-0.24017308,5.1676072,330.69657,3404.0407,6.3146075,6.4786672,0.62221455,0.56564019,2.87689,2.701,2.801
3506.1905,3327.7562,4717.9196,-0.17969113,5.2374885,318.70699,3474.74,6.3538979,6.5153131,0.81157194,0.3146492,2.88382,2.601,2.701
3506.2905,4300.6927,4764.0387,-0.036836267,5.1527042,364.75092,3405.2594,6.4054643,6.5358135,0.17582957,0.51285332,2.88762,2.501,2.601
3506.3905,4410.2308,5014.3216,-0.019361526,4.7044541,351.82439,3092.8225,6.416727,6.5693326,0.25830939,0.27678268,2.89335,2.401,2.501
3506.4905,4299.0723,5037.3819,-0.005726957,4.6839614,337.29568,3065.5818,6.4333021,6.5875154,0.083993155,0.20917216,2.89609,2.301,2.401
3506.5905,4355.4982,5426.8517,-0.002499247,4.0605514,329.81861,2750.6476,6.4387056,6.5737362,0.51415468,0.26920197,2.9017,2.201,2.301
3506.6905,4500.4896,5388.0328,-0.021136327,4.0922556,312.3984,2788.954,6.4718105,6.5914328,0.36734952,0.46063404,2.90565,2.101,2.201
3506.7905,3903.0893,2972.6274,0.1395727,-0.41178173,335.61649,507.76653,6.4480363,6.5610704,0.30034615,0.62674066,2.91259,2.001,2.101
3506.8905,4032.2216,3072.4777,-0.006825472,-0.39307644,367.96412,476.70694,6.4674028,6.6021913,0.49159351,0.10416256,2.91592,1.901,2.001
3506.9905,3849.9971,3117.3592,-0.031776655,-0.40634106,393.63021,470.24143,6.4356094,6.5953143,0.24477479,0.16535537,2.92205,1.801,1.901
3507.0905,3604.9394,3055.4925,0.017245921,-0.41076082,431.5692,483.76522,6.4198567,6.5844086,0.50708828,0.39459626,2.92704,1.701,1.801
3507.1905,3325.9422,2967.7997,0.031590645,-0.4345747,461.80809,511.00864,6.3873023,6.5584268,0.3922832,0.1447041,2.93098,1.601,1.701
3507.2905,2443.5735,2843.5905,-0.098374474,-0.46063925,329.06969,551.08832,6.362246,6.5489364,0.15019858,0.061131983,2.93655,1.501,1.601
3507.3905,2424.2056,2777.3079,-0.20826722,-0.38432565,338.20802,554.51255,6.371802,6.5449329,0.21582462,0.26969272,2.9435,1.401,1.501
3507.4905,3001.3725,3155.5451,-0.25838492,-0.30420024,562.05627,483.20972,6.3855539,6.5625842,0.084367169,0.029589313,2.94697,1.301,1.401
3507.5905,2974.0807,2724.3072,-0.2679837,-0.015841876,570.34332,218.66648,6.3909412,6.5606423,0.16101428,0.009249258,2.95116,1.201,1.301
3507.6905,2821.9663,2836.0831,-0.25627859,-0.042817032,619.36668,291.94687,6.3806509,6.5612491,0.28796842,0.45578543,2.95688,1.101,1.201
3507.7905,2897.2195,2977.8248,-0.29038953,-0.067814553,588.7984,283.6842,6.3990252,6.5911544,0.06527308,0.03419973,2.96156,1.001,1.101
3507.8905,2678.9183,3124.5933,-0.14712919,-0.1203347,544.62786,278.59751,6.403202,6.5889002,0.85185425,0.83428889,2.96205,0.901,1.001
3507.9905,2862.6524,3437.182,-0.11694904,-0.094151692,488.16428,254.57462,6.457748,6.6438707,0.54499686,0.54227314,2.9662,0.801,0.901
3508.0905,3323.147,3526.7227,-0.053142257,-0.06574922,419.75989,241.281,6.4929425,6.6798986,0.76291036,0.716417516,2.96871,0.701,0.801
3508.19053,17813.5653,5148.19431,1.01957053,0.510374238,5385.31042,665.798247,6.54247783,6.72775456,1.03036757,0.64295967,2.97265,0.6,0.7
3508.29052,18678.1088,5406.82738,0.951522368,0.483986015,4906.10102,610.783342,6.6098894,6.7710113,0.66151263,0.326253131,2.97729,0.5,0.6
3508.39052,19138.2952,5568.56889,0.914395607,0.501173171,4682.28458,586.854146,6.65361465,6.79310194,0.434176223,0.313605494,2.98183,0.4,0.5
3508.49052,18882.0681,5417.93786,0.943753647,0.51272627,4802.35673,606.273808,6.68250306,6.81440548,1.12462024,1.14969934,2.98418,0.3,0.4
3508.59053,19434.8656,6213.76183,0.894624281,0.398198483,4535.47956,518.450805,6.75765584,6.89275066,0.400478433,0.417638822,2.98915,0.2,0.3
3508.69053,19638.9407,6254.8902,0.883077483,0.400540451,4442.31271,493.691486,6.7847188,6.92153746,2.508664525,2.24214455,2.99013,0.1,0.2
3508.790523,176846.9368,222352.0944,-0.235364577,0.374294545,1113.25653,953.6786054,6.954924631,7.076728334,1.705553522,1.948412657,2.98515,0,0.1
3508.890526,176964.3171,222538.0431,-0.234965245,0.373835604,1111.779636,952.0827533,7.073544593,7.214612204,0.103581163,0.162782849,2.9905,0.4,0
3508.99053,176810.3797,222271.1886,-0.235383397,0.374393697,1113.71327,954.3635591,7.080871453,7.226356355,0.212565082,0.203501042,2.99519,0.3,0.5
3509.090533,176289.7326,222064.1751,-0.23654649,0.374773089,1120.279296,956.1425888,7.065819993,7.211650645,0.242057812,0.221403565,2.99756,0.2,0.4
3509.190537,161789.7994,220487.0659,-0.306575419,0.376609833,1264.977597,969.568312,7.048716624,7.195683793,0.811165073,0.238923538,2.99943,0.1,0.3
3509.290528,160795.382,220267.7578,-0.309373776,0.377078859,1280.562843,971.4958997,6.991539896,7.178491611,0.72691391,0.285574076,2.51577,0,0.2
3509.390532,160241.9678,219934.9576,-0.310546673,0.377734678,1289.286637,974.4248236,6.94071742,7.1579917,0.819941396,0.742731053,2.292,6.6,0.1
3509.490536,159818.0041,219619.6954,-0.311674539,0.378383088,1296.11996,977.2205466,6.883807605,7.104827073,1.451190062,1.266028811,2.31019,6.5,0
3509.590539,159221.5164,218714.4688,-0.313053694,0.380771582,1305.813457,985.27873,6.783910473,7.014877915,1.082357529,0.820758493,2.37386,6.4,6.5
3509.690531,158903.3065,218432.9733,-0.314117327,0.38147298,1311.038035,987.8165293,6.710484307,6.957302709,3.7694102,2.8871603,2.47874,6.3,6.4
3509.7905,1503.806,2355.4458,0.12213668,-0.33217101,186.87272,199.41351,6.4575386,6.7564342,3.3755158,3.3838385,2.50494,6.201,6.301
3509.89054,1245.20932,1834.57021,0.191741038,-0.477983032,261.059599,297.040332,6.2395634,6.5278074,1.8255415,1.7860074,2.51582,6.1,6.2
3509.99054,1145.0256,1639.07771,0.207666187,-0.568705727,302.076797,354.775605,6.1256576,6.4112203,1.7195845,1.1326115,2.52759,6,6.1
3510.09054,1059.81292,1610.25874,0.230293724,-0.568528721,349.013761,372.475703,6.0203217,6.3386061,1.9043077,1.1291592,2.53824,5.9,6
3510.19054,876.986442,1508.49069,0.204061345,-0.637090583,189.277735,410.268632,5.9056763,6.2670331,1.527531,1.4110884,2.54734,5.8,5.9
3510.29054,820.927894,1373.35145,0.276710451,-0.83412989,213.099122,474.682378,5.8154652,6.1785997,0.88168906,1.1362069,2.55948,5.7,5.8
3510.39054,865.393389,1333.96661,0.096496046,-0.843054031,276.446687,502.117415,5.7641909,6.1083981,1.1903928,0.81622455,2.56888,5.6,5.7
3510.49055,774.97714,1330.74024,-0.012716158,-0.905428593,265.607555,514.722031,5.6955744,6.0585398,1.1997663,0.77128864,2.58179,5.5,5.6
3510.59055,678.897257,1339.62033,0.031672622,-1.00218226,297.245308,546.966293,5.6272408,6.011811,0.62873712,1.1010347,2.59104,5.4,5.5
3510.69054,708.248017,1154.14973,0.07960055,-1.34512201,361.365207,577.153816,5.5918603,5.9456189,0.35047705,0.65304145,2.5966,5.3,5.4
3510.79055,986.420746,972.405277,-1.09180853,-0.079226578,947.79674,252.445439,5.6114584,5.9067915,0.31574629,0.20089223,2.609,5.2,5.3
3510.89055,1013.72292,1015.07382,-1.01286407,-0.071319145,902.84131,243.092419,5.6291764,5.9186578,0.69352012,0.61079856,2.61946,5.1,5.2
3510.99055,1084.64815,1142.84797,-1.0133887,0.057741869,815.609723,224.188227,5.6682159,5.9548089,0.50710175,0.010246048,2.63167,5,5.1
3511.09054,1131.73476,1142.97323,-0.971855767,-0.01065709,753.189508,216.930485,5.6969595,5.9541987,0.42146708,0.34207785,2.63878,4.9,5
3511.19055,1205.64419,1091.11976,-0.819616056,0.000882714,680.124082,233.194784,5.7209703,5.9338307,0.20805541,0.13548116,2.65061,4.8,4.9
3511.29055,1218.51161,1107.48456,-0.848008341,0.0152367,665.333297,229.675315,5.7328731,5.94187,0.10661225,0.44130548,2.65938,4.7,4.8
3511.3906,1161.5551,2201.4516,-0.91477797,2.9082865,685.30755,4896.5239,5.7267612,5.9680918,0.097130797,0.25649836,2.67134,4.6,4.7
3511.4906,1188.6992,2181.6268,-0.89364022,2.962641,663.14237,4980.0483,5.7323236,5.9833998,0.86541688,0.3978556,2.68172,4.5,4.6
3511.5906,1385.2555,2205.9988,-0.64475853,2.9432562,610.39059,4860.3634,5.7819321,6.0072051,0.96111824,0.85968581,2.69354,4.4,4.5
3511.6906,1979.4248,2402.3297,-0.68741914,2.6118923,678.03593,4111.8713,5.8375033,6.0588482,0.47813371,0.12220178,2.70624,4.3,4.4
3511.7906,1683.6676,2395.0604,-0.36695387,2.6223083,674.99232,4131.5909,5.8095922,6.0662522,0.19555608,0.1124958,2.71591,4.2,4.3
3511.8906,1642.2867,2362.992,-0.39571453,2.6797576,705.66873,4243.0626,5.7982312,6.0594279,0.73853005,0.93535915,2.72826,4.1,4.2
3511.9906,1570.2863,2258.5406,-0.36236127,2.8718911,758.8373,4641.5906,5.7554095,6.0027505,0.20259203,0.2810008,2.73511,4,4.1
3512.0906,1790.7497,2290.7819,-0.40289469,2.8148858,789.88107,4513.9419,5.7670695,6.0196183,0.027967549,0.022173618,2.74376,3.9,4
3512.1906,1780.3088,2307.3851,-0.45529127,2.7787546,796.69704,4449.2657,5.7686825,6.0209531,0.25960001,0.12897277,2.74525,3.8,3.9
3512.2906,1754.4652,2315.8996,-0.45654811,2.7795731,819.58196,4418.5742,5.753707,6.0131877,0.072904902,0.49099744,2.75955,3.7,3.8
3512.39057,1693.47882,1220.30179,-0.466270549,0.207953462,867.938207,167.785582,5.7495122,5.9836631,0.44386885,0.19300603,2.76526,3.6,3.7
3512.49056,1759.18372,1240.92617,-0.429790128,0.198843212,833.003153,163.870662,5.7750325,5.9952119,0.16600371,0.02652777,2.77486,3.5,3.6
3512.59056,1606.08761,1206.96889,-0.528685087,0.242176078,911.658294,163.429055,5.7654457,5.9936215,0.6392718,0.058056029,2.78236,3.4,3.5
3512.69057,982.571265,1116.52195,-0.213887229,0.169222624,855.895482,159.489499,5.7285889,5.9901419,0.87501839,0.21106925,2.78688,3.3,3.4
3512.79057,1147.43361,1136.96061,-0.438554446,0.128884688,831.744995,145.6856,5.7787151,6.0027852,0.43101033,0.14669752,2.79736,3.2,3.3
3512.89057,1377.91883,1156.36147,-0.533094819,0.116153761,771.861178,142.186001,5.8036219,6.0115911,0.4351869,0.63065839,2.80539,3.1,3.2
3512.99056,1437.9101,1244.78767,-0.47304611,0.041218623,716.418435,169.328366,5.8288785,6.0495037,0.029254256,0.11074437,2.81476,3,3.1
3513.09057,1234.3766,1203.62026,-0.403963587,0.024638796,538.963106,167.849232,5.8305837,6.0428043,0.51018356,1.1691112,2.82049,2.9,3
3513.1906,1306.5229,1433.2705,-0.41545798,-0.10979445,513.17014,262.66227,5.8603304,6.1134514,0.78317809,0.19230638,2.82555,2.8,2.9
3513.2906,1466.8254,1434.6811,-0.37489083,-0.1227885,449.57885,259.24444,5.9062272,6.1252079,0.43271752,0.96256452,2.8348,2.7,2.8
3513.3906,1498.9094,1560.6543,-0.34156012,-0.084250916,433.98358,239.71574,5.9317845,6.184167,0.049590274,0.35088653,2.84058,2.6,2.7
3513.4906,1454.7448,2027.4419,-0.36938252,0.002018111,415.88717,758.54139,5.9347261,6.2058664,0.1421532,0.21702757,2.84625,2.5,2.6
3513.5906,1579.3865,2049.0986,-0.37687256,0.003744305,394.3478,742.84333,5.9431625,6.2193348,0.18455849,0.15433309,2.85344,2.4,2.5
3513.6906,1609.6515,1986.997,-0.36081455,0.023417053,383.34405,782.40319,5.9541311,6.2097364,0.009651006,0.17971669,2.86086,2.3,2.4
3513.7906,1662.5612,1993.1884,0.016420246,0.074177972,387.49455,782.80811,5.9547058,6.2208963,0.25332664,0.25664135,2.86619,2.2,2.3
3513.8906,1454.9465,2087.7831,0.19111543,0.048836177,333.46235,739.12812,5.9396209,6.2368617,0.6461478,0.24610071,2.87344,2.1,2.2
3513.9906,1519.0156,2045.678,0.14928016,0.016082933,320.90209,749.30587,5.9779996,6.2522106,0.073659551,0.47710848,2.8825,2,2.1
3514.0906,1502.7329,2127.2522,0.1657142,0.016725526,327.65303,698.62154,5.982403,6.2820405,0.411071344,0.329612258,2.88381,1.9,2
3514.19058,2001.33662,10769.3958,0.163516086,-2.13354048,600.142324,9789.38608,6.00699494,6.30274684,0.487422007,0.899694089,2.89008,1.8,1.9
3514.29059,2011.92558,10948.5971,0.012778097,-2.08042543,608.734269,9472.68076,6.03627436,6.35945229,0.254605208,0.005565697,2.89874,1.7,1.8
3514.39058,2012.69751,10912.3411,0.000436369,-2.09267547,607.831342,9535.46606,6.05164303,6.35980623,0.54803014,0.213698904,2.90293,1.6,1.7
3514.49058,2117.37208,10639.5393,0.083904102,-2.19434311,562.200674,10011.4541,6.08480786,6.37339707,0.122666611,0.450597178,2.90898,1.5,1.6
3514.59059,1981.33555,10672.6495,0.123579902,-2.18396254,614.168208,9949.48678,6.09227188,6.40211542,0.086329756,0.29523077,2.91263,1.4,1.5
3514.69059,1961.33137,10736.4353,0.125493351,-2.16892752,623.477877,9832.09506,6.09753133,6.42101643,0.096291095,0.154308557,2.91648,1.3,1.4
3514.79059,1863.68886,10730.9507,-0.054965362,-2.17378124,603.541844,9841.88903,6.10340271,6.43092461,0.993111901,0.51118247,2.92166,1.2,1.3
3514.89058,2189.03049,10837.6524,-0.076985292,-2.13565803,519.610981,9649.58448,6.16401632,6.46379837,0.284988477,0.668014903,2.92475,1.1,1.2
3514.99059,2165.19985,11020.1166,-0.100615555,-2.09435412,524.417244,9334.04852,6.18158306,6.50697751,0.754184804,0.332373802,2.93125,1,1.1
3515.09059,2303.07171,11324.7835,-0.084567054,-2.01024585,469.615877,8844.03542,6.22820362,6.52860499,0.33483207,0.68782475,2.93603,0.9,1
3515.1906,1772.4023,2510.2563,-0.10267187,-0.18705298,255.93761,282.54462,6.2073496,6.4836996,0.5428452,0.4342926,2.93961,0.8,0.9
3515.2906,2039.7656,2601.3753,0.32791582,-0.1469559,398.76749,265.54995,6.2410459,6.5118579,0.065230553,0.080381573,2.94632,0.7,0.8
3515.3906,2077.829,2676.8098,0.20518369,-0.1336842,400.18723,265.83622,6.245117,6.5170922,0.12673375,0.083954154,2.95223,0.6,0.7
3515.4906,2017.9045,2618.2449,0.12910498,-0.010589259,416.97562,237.4536,6.2530316,6.5225636,0.55460794,0.17073903,2.95969,0.5,0.6
3515.5906,2195.8261,2733.0915,0.11592397,0.028589465,375.10405,234.97088,6.2877114,6.5337001,0.63694964,0.76319892,2.96132,0.4,0.5
3515.6906,2415.962,3255.7957,0.13256945,0.14809032,336.13701,265.98304,6.327761,6.5835653,0.080500154,0.096750141,2.96728,0.3,0.4
3515.7906,2389.0613,3293.6996,0.14907447,0.14072318,338.74774,262.89426,6.3328549,6.5899349,0.29221979,0.14762121,2.97027,0.2,0.3
3515.8906,2132.8251,3259.5918,0.22726466,0.13519293,342.18814,257.64209,6.314349,6.599663,0.44897077,0.25599079,2.9762,0.1,0.2
3515.9906,2093.4816,3182.468,0.26595301,0.2195207,356.26876,258.40513,6.2859994,6.5827685,0.5141906,0.18708049,2.97339,0,0.1
3516.0906,1997.0061,2877.3199,0.27098593,0.26743271,385.90903,232.19501,6.2536774,6.5704534,0.48130384,0.39260494,2.98128,2.3,0
3516.1906,2060.7646,3058.6418,0.25444862,0.25935966,366.36343,229.61863,6.2837766,6.5962493,0.66204012,0.79264121,2.98674,2.2,2.3
3516.2906,1757.3252,2773.1399,0.016464079,0.2594256,197.86176,258.12227,6.2421755,6.5439647,0.52829647,0.25346281,2.99156,2.1,2.2
3516.3906,1903.8626,2815.2438,0.23863474,0.29480185,216.98398,243.85489,6.2751527,6.5605512,0.4972181,0.61938026,2.99509,2,2.1
3516.4906,2204.646,3497.3396,0.13478688,0.33121473,240.22774,459.01097,6.3063539,6.601186,0.61938396,0.65903824,2.9971,1.9,2
3516.5906,2574.1825,4066.1154,-0.039777414,0.12407688,478.76347,425.73232,6.3454144,6.6446903,0.13943278,0.16659957,2.99981,1.8,1.9
3516.6906,2617.3924,3778.0924,-0.006588703,0.073596485,495.92996,425.07291,6.354262,6.6557604,0.57292204,0.69409715,3.00603,1.7,1.8
3516.7906,2704.5839,4021.197,-0.014205646,0.057020766,467.11458,382.09138,6.390667,6.7019578,0.29967155,0.34727976,3.01057,1.6,1.7
3516.8906,2934.8559,4231.6861,-0.044294027,0.06866167,462.99498,357.26557,6.409818,6.7252324,0.73203632,0.37277366,3.0131,1.5,1.6
3516.9906,3045.3676,4302.3612,-0.025513912,0.080439587,431.75082,346.92127,6.4567402,6.7503023,0.68259404,0.63987376,3.02023,1.4,1.5
3517.0906,3246.4848,4691.0661,-0.050580038,0.041178673,392.60515,312.20405,6.5008135,6.7934957,0.010407695,0.079699491,3.0234,1.3,1.4
3517.1906,3217.615,4510.8515,-0.066940756,0.032627407,396.13386,325.02564,6.5014901,6.7880813,0.34048161,0.7176157,3.02777,1.2,1.3
3517.2906,3297.2224,5068.1376,-0.088876159,-0.01269098,391.15837,291.42325,6.5236265,6.8367936,0.3631875,0.25531318,3.03088,1.1,1.2
3517.3906,3285.2309,5233.2005,-0.14297628,-0.003554801,375.41982,290.74531,6.5473194,6.8542489,0.011944147,0.15170624,3.03418,1,1.1
3517.4906,3069.2963,6612.4778,-0.12765444,-0.51211304,389.10275,786.87669,6.5465374,6.8646472,0.42820758,0.4088352,3.03727,0.9,1
3517.5906,2654.52,6153.0638,-0.031793855,-0.46160322,225.15537,883.9417,6.5185047,6.8365821,0.52443674,0.042846903,3.04059,0.8,0.9
