time,var1,var2,skew1,skew2,kurt1,kurt2,entropy1,entropy2,entropy change1,entropy change2,Shr_stress,TTsF,TTeF
3801.8271,1528.9433,3555.4035,-0.18534241,-0.28392952,259.59514,502.68733,6.1012992,6.4202658,1.2865601,1.012142,2.83121,3.7,3.9
3801.9271,1469.4071,3236.1345,-0.21937747,-0.31312894,328.10159,545.09928,6.0228023,6.3552836,0.91880172,0.83956974,2.84407,3.6,3.8
3802.027,1447.5752,3176.4485,-0.31608514,-0.33080546,338.64958,564.50624,5.9674647,6.3019265,0.75089546,0.66188973,2.85483,3.5,3.7
3802.127,1441.1924,3143.0071,-0.32799219,-0.33532017,389.11091,574.77404,5.9226553,6.2602147,0.87253601,0.7957727,2.86639,3.4,3.6
3802.2271,1348.4046,2489.8229,-0.23036013,-0.1283121,370.75463,474.04884,5.870978,6.2103977,0.8563348,1.0513227,2.87562,3.3,3.5
3802.3271,1346.4962,2348.9913,-0.15919896,-0.18834169,381.27694,522.39973,5.8207027,6.1451063,0.12295403,0.48551096,2.88712,3.2,3.4
3802.4271,1405.1594,2198.8669,-0.096842824,-0.28045485,365.94716,501.43213,5.8135459,6.1152712,0.016006927,0.55674103,2.89794,3.1,3.3
3802.5271,1475.2386,1876.5236,-0.091254403,-0.17633569,344.78721,401.89484,5.8126154,6.081225,0.29552797,0.3899714,2.90869,3,3.2
3802.6271,1444.0332,1602.0167,-0.19221917,-0.048397363,349.05893,234.70565,5.7954375,6.0575099,0.60808263,0.51997538,2.91976,2.9,3.1
3802.7271,1526.155,1727.7614,-0.16595538,-0.11960051,324.55008,242.22007,5.8306785,6.0890075,0.23263282,0.16426604,2.93118,2.8,3
3802.8271,1609.5043,1739.6436,-0.12832628,-0.090547761,311.256,228.81076,5.8442426,6.0990096,0.11038782,0.19297594,2.94306,2.7,2.9
3802.9271,1698.3793,1960.5779,-0.024012051,0.082363056,314.2088,409.78755,5.8377913,6.08724,0.051985137,0.22510051,2.95455,2.6,2.8
3803.0271,1681.1448,2092.2622,-0.013331838,0.049574349,319.44129,392.25581,5.840826,6.1009424,0.11626952,0.008472738,2.96645,2.5,2.7
3803.1271,1689.7886,2369.3027,0.034636315,0.13407967,283.18089,668.69881,5.8476171,6.1014594,0.48688646,0.20261449,2.97722,2.4,2.6
3803.2271,1636.3662,2290.3254,0.11387008,0.19666782,262.9689,692.79066,5.8760884,6.1138218,0.17227844,0.29207601,2.98919,2.3,2.5
3803.3271,1638.3251,2274.9554,0.061471499,0.22956216,264.44316,690.48201,5.8862116,6.1316788,0.025107824,0.27386545,2.99966,2.2,2.4
3803.4271,1610.737,2320.3473,0.013111707,0.20357791,271.07324,670.68764,5.8847337,6.1484713,0.32966983,0.031252358,3.00996,2.1,2.3
3803.5271,1382.4948,2340.9522,-0.054817477,0.17009655,284.50976,663.03387,5.8653335,6.1503929,0.75454437,0.8453875,3.02275,2,2.2
3803.6271,1490.1749,2704.3255,-0.033202307,0.000740665,283.29702,582.8012,5.9095901,6.2023875,0.24314961,0.010233372,3.03224,1.9,2.1
3803.7271,1523.5644,2683.1209,-0.02360507,0.037232157,277.08544,580.16314,5.9239592,6.2017528,0.2366233,0.41934195,3.0427,1.8,2
3803.8271,1450.4526,2624.3208,-0.095006876,0.059723536,285.04339,604.37586,5.9099418,6.1757463,0.15922814,0.28430975,3.0511,1.7,1.9
3803.9271,1294.0939,2452.4574,-0.14297481,-0.030915032,203.52481,549.36765,5.9193521,6.1933045,0.017963344,0.19732004,3.06153,1.6,1.8
3804.0271,1276.178,2309.9805,-0.11978083,-0.011902448,202.70378,592.46142,5.9182887,6.1810839,0.24840666,0.14862866,3.07045,1.5,1.7
3804.1271,1348.6309,2064.6873,-0.19064076,-0.43050611,250.32503,303.82831,5.9329902,6.1902708,0.29128391,0.10901432,3.0775,1.4,1.6
3804.2271,1326.365,2146.86,-0.22201263,-0.32595244,255.39644,304.09115,5.9157083,6.1835225,0.55665375,0.41539894,3.08955,1.3,1.5
3804.3271,1999.9929,2288.9459,-0.29612733,-0.30128477,1842.7892,288.43516,5.9486383,6.2092088,0.32627725,0.25564545,3.09832,1.2,1.4
3804.4271,2021.4529,2217.5725,-0.30874409,-0.33240585,1803.4522,278.56274,5.9680474,6.2250823,0.17526311,0.18486801,3.10729,1.1,1.3
3804.5271,2005.3929,2266.3709,-0.30019778,-0.31106856,1831.5613,295.67275,5.9575876,6.2135741,0.39262229,0.3690392,3.11531,1,1.2
3804.6271,2075.2348,2306.1893,-0.3046638,-0.2055486,1712.2529,252.64558,5.9809784,6.2365047,0.3609713,0.41283969,3.12671,0.9,1.1
3804.7271,2151.4306,3351.6855,-0.29412153,0.15161975,1598.337,885.88724,6.002568,6.2622514,0.17373484,0.008808195,3.13431,0.8,1
3804.8271,2560.8358,3327.8545,-0.17707988,0.13679072,1400.15,897.81054,6.0129966,6.2616998,0.45049354,0.29930169,3.14257,0.7,0.9
3804.9271,2679.1359,3345.9191,-0.16729391,0.11665476,1294.6067,889.64048,6.0400847,6.2804412,0.856645216,1.08900113,3.15148,0.6,0.8
3805.02708,7863.00596,34504.7906,0.288098969,2.2810344,3062.36485,4270.40414,6.09182684,6.34883529,0.55420831,0.966849242,3.15848,0.5,0.7
3805.12708,7876.47789,34620.0184,0.289809435,2.27396434,3052.1736,4241.92053,6.12558825,6.41021895,0.544872924,0.911618376,3.16777,0.4,0.6
3805.22709,7962.9608,34779.7651,0.29014851,2.25980654,2986.9568,4203.1493,6.15896492,6.46865569,0.123909019,0.459468656,3.17498,0.3,0.5
3805.32708,7468.46157,34743.759,0.343643129,2.26319614,3275.79402,4211.81192,6.16659643,6.49837713,1.00033588,0.941246985,3.18267,0.2,0.4
3805.42708,7635.70682,35185.5693,0.329097562,2.21958047,3134.99005,4107.2582,6.22828311,6.55954291,1.07563521,1.13375031,3.18889,0.1,0.3
3805.52709,8057.2135,35603.3126,0.302587595,2.17141932,2822.48195,4012.78677,6.29527672,6.63391175,0.294587171,0.039098119,3.18444,0,0.2
3805.62709,7862.37766,35331.0722,0.321794877,2.19813753,2962.2629,4074.55264,6.27673164,6.63131801,0.318088088,0.132147888,3.17497,4,0.1
3805.72709,8002.5552,34343.88,0.315170912,2.28540926,2862.37425,4304.89509,6.29669717,6.64008116,0.463794007,0.645647341,3.19111,3.9,0
3805.82709,7686.51059,34530.2375,0.327528785,2.2652897,3073.24618,4258.65205,6.32590088,6.68295267,0.659423574,0.320441083,3.20756,3.8,4
3805.92709,7813.93104,34591.1997,0.322523633,2.25816935,2974.92296,4243.72358,6.36761536,6.70436759,0.55347035,0.68593327,3.21653,3.7,3.9
3806.0271,3185.5923,4750.501,-0.052096427,-0.46258588,237.65479,372.61315,6.4028582,6.7503551,0.63525808,0.25675238,3.22299,3.6,3.8
3806.1271,3571.4208,5876.9975,0.13558862,-0.59280999,235.31092,470.19125,6.4435329,6.7676868,0.5881921,0.007265539,3.23118,3.5,3.7
3806.2271,3610.1264,5822.2659,0.1189977,-0.64597709,233.42151,475.32543,6.4814332,6.7671951,0.58093304,0.21633597,3.23886,3.4,3.6
3806.3271,4149.7978,6128.7203,0.32655841,-0.59821391,332.95486,441.18143,6.519086,6.7818349,0.13884826,0.21043133,3.24468,3.3,3.5
3806.4271,4167.5019,6166.999,0.3565613,-0.58854796,334.17414,433.7248,6.5100344,6.7675638,0.13242087,0.31678304,3.25229,3.2,3.4
3806.5271,3911.892,6114.4699,0.39599251,-0.50209172,352.63531,417.75605,6.5014138,6.7461253,0.10104557,0.33448339,3.25919,3.1,3.3
3806.6271,3951.1713,5986.6494,0.38408765,-0.5206709,346.023,433.59294,6.5079831,6.7235607,0.2492717,0.16317289,3.26754,3,3.2
3806.7271,3870.4394,6203.4874,0.40371197,-0.52594405,348.53582,414.66232,6.5242057,6.7345317,0.34231708,0.54361707,3.27573,2.9,3.1
3806.8271,4047.6569,7280.2414,0.37727194,-0.26697633,324.37603,417.60697,6.5465392,6.7711418,0.09781249,0.41833547,3.28239,2.8,3
3806.9271,4183.0681,7632.5465,0.32428557,-0.24492414,411.95466,387.30421,6.5401358,6.7994679,0.019603572,0.34616099,3.28853,2.7,2.9
3807.0271,4102.3268,6870.0827,0.35620652,-0.069057328,469.68591,387.98689,6.5414179,6.7759308,0.035732741,0.40856067,3.29382,2.6,2.8
3807.1271,4120.9288,5687.9262,0.18158308,0.17051594,473.28693,323.69861,6.5437554,6.748247,0.11401616,0.31967315,3.30132,2.5,2.7
3807.2271,4148.3878,6845.7479,0.1872074,0.060507697,466.14759,560.85428,6.5362944,6.7698193,0.10370164,0.37840432,3.30651,2.4,2.6
3807.3271,3754.8854,6781.0839,-0.083208293,0.078919146,382.9937,565.97164,6.5430727,6.7954366,0.1272356,0.006360109,3.31559,2.3,2.5
3807.4271,3909.2108,6439.3779,-0.15091752,0.089086007,374.06888,614.14731,6.5513978,6.7950044,0.088487569,0.056823276,3.32135,2.2,2.4
3807.5271,3879.1864,6211.3552,-0.15835121,0.099681942,380.58152,638.49389,6.5456006,6.7988655,0.59886673,0.68919338,3.32835,2.1,2.3
3807.6271,4233.8172,7201.8847,-0.14176283,0.095653295,333.67225,522.57507,6.5848,6.8457229,0.27498861,0.21274351,3.33433,2,2.2
3807.7271,4617.0017,7271.1309,-0.15969101,0.12353485,328.95129,515.7896,6.6029075,6.8602867,0.56632403,0.2250004,3.34083,1.9,2.1
3807.8271,5168.6233,7178.6077,-0.15559632,0.00866717,313.69722,526.78043,6.6403013,6.8757224,0.18941683,0.019755684,3.34743,1.8,2
3807.9271,5042.595,7021.9216,-0.12187007,0.016869777,252.32383,545.85537,6.6528792,6.874364,0.099073957,0.057923164,3.35177,1.7,1.9
3808.0271,4748.2026,6773.7084,-0.1363861,-0.01958552,220.62126,578.8786,6.6462879,6.8703822,0.005527812,0.46616563,3.3562,1.6,1.8
3808.1271,4771.2789,7082.359,-0.12981738,-0.035590134,297.94277,535.33473,6.6459205,6.9024095,0.18910792,0.32135611,3.36208,1.5,1.7
3808.2271,4856.5386,5785.8904,-0.17704109,0.051094505,296.88756,326.38292,6.6584885,6.8802282,0.16815158,0.13294731,3.36933,1.4,1.6
3808.3271,4827.9075,5704.608,-0.17902038,0.022768042,296.01043,332.1375,6.6696848,6.8710811,0.062712103,0.18824054,3.37428,1.3,1.5
3808.4271,4605.2674,5858.0393,-0.16393726,0.019603894,306.68659,321.52417,6.6655021,6.8840153,0.46658059,0.45580819,3.37779,1.2,1.4
3808.5271,4743.6406,6135.7756,-0.18397084,0.067205415,293.66747,310.11354,6.6966021,6.9153932,0.12924694,0.015782772,3.38353,1.1,1.3
3808.6271,5209.7866,5444.3626,-0.19291782,0.041566789,372.95015,320.89385,6.7052572,6.9164846,0.00822501,0.013071281,3.38999,1,1.2
3808.7271,5016.1418,5614.368,-0.21274479,0.008512126,369.52204,332.97137,6.7058087,6.9173887,0.43691344,0.17590894,3.39518,0.9,1.1
3808.8271,4769.1766,4799.2295,-0.24498619,-0.008627553,445.01098,200.32805,6.6765102,6.9052204,0.30728852,0.16112767,3.3998,0.8,1
3808.9271,4548.3099,4690.6488,-0.27535736,-0.093767923,483.69402,209.68032,6.655994,6.8940942,0.019609263,0.18924499,3.40483,0.7,0.9
3809.0271,4600.728,4639.974,-0.24442626,-0.095167344,474.88242,206.48179,6.6546888,6.8810475,0.660350434,0.961372242,3.41083,0.6,0.8
3809.12712,6670.56896,28700.3029,0.218899039,3.90067711,1531.74488,4674.71817,6.69863309,6.94719995,2.08179061,1.6620387,3.4159,0.5,0.7
3809.22712,40902.8026,39948.3737,-0.212346633,3.03732988,3571.0008,2919.94701,6.83808461,7.0626651,0.846780359,0.7965794,3.41943,0.4,0.6
3809.32713,41611.207,41165.4197,-0.206235676,2.9086872,3451.74849,2753.50059,6.89598816,7.11892483,3.650568986,3.070467259,3.42233,0.3,0.5
3809.42713,269918.5718,310975.1424,0.070571439,0.421977367,737.9514598,669.4185383,7.14773097,7.337509091,1.406843309,1.296618336,3.42649,0.2,0.4
3809.527121,269990.6656,311135.3209,0.071102327,0.421722323,737.5565114,668.7269693,7.248288345,7.432648579,0.410370642,0.506105453,3.43298,0.1,0.3
3809.627125,269321.9344,310954.5053,0.072080163,0.422285555,741.1727222,669.5017711,7.278033193,7.470265619,0.203694269,0.277141213,3.42694,0,0.2
3809.727128,269119.5389,310682.1912,0.072696583,0.422909422,742.2846619,670.665036,7.292858129,7.490968804,0.018656059,0.031111961,3.4076,0.2,0.1
3809.827132,268567.4749,310463.9532,0.073333624,0.423378151,745.3069625,671.6057638,7.291497569,7.488638217,0.256372469,0.235146491,3.41492,0.1,0
3809.927135,268591.7404,310503.5529,0.07352639,0.423666877,745.1724181,671.4340678,7.310190962,7.506247487,0.113857603,0.176462037,2.6701,0,0.2
3810.027127,268577.849,310592.5612,0.074016044,0.423759158,745.2516867,671.0523623,7.301867753,7.519493164,0.820652847,1.166442403,2.61277,7.4,0.1
3810.127131,266049.2647,286587.9465,0.074153842,0.355851765,758.6266223,741.3778115,7.241944768,7.431782607,2.110958466,1.643218795,2.6447,7.3,0
3810.227134,231580.4013,275265.8547,0.108536576,0.341540125,891.1276158,792.9395858,7.089070322,7.309662158,1.247466848,0.929439671,2.74262,7.2,7.5
3810.327138,230740.6622,274086.0894,0.109758731,0.343518483,897.583178,799.6996779,7.000636519,7.241723259,4.355547,3.7477529,2.8315,7.1,7.4
3810.4271,2279.5533,4029.941,0.083427876,0.70699033,153.68224,323.2979,6.6957205,6.9703214,2.4055776,2.5843074,2.85003,7,7.3
3810.5271,2042.7401,3326.5422,0.1031879,0.91197803,186.82247,422.13383,6.5346498,6.7901868,1.5479544,1.66119,2.86195,6.9,7.2
3810.6271,1874.3847,3448.1161,0.11102001,0.96734478,203.64297,453.98143,6.4334964,6.6773889,1.4311846,1.3297396,2.87302,6.8,7.1
3810.7271,1744.8544,3110.6976,0.16797435,1.145778,235.2041,496.34732,6.3414211,6.588597,0.93031507,1.2914567,2.88523,6.7,7
3810.8271,1772.0464,2969.0766,0.093693733,1.259987,250.89731,538.89589,6.2824259,6.5035082,1.3026013,1.4316596,2.89854,6.6,6.9
3810.9271,1687.1313,2724.7045,0.12251697,1.4309599,272.79141,606.14467,6.200591,6.4104001,1.1192918,1.3894632,2.91092,6.5,6.8
3811.0271,1487.8486,2420.982,0.1666863,1.5141097,236.83319,705.18042,6.1311883,6.3213299,1.1215982,1.1296693,2.92466,6.4,6.7
3811.1271,1375.19,1847.3813,0.1061604,0.37841118,263.76377,354.06245,6.062421,6.2499198,0.51318971,0.42807343,2.93472,6.3,6.6
3811.2271,1340.7809,1871.8913,0.10612656,0.3498487,274.56081,351.47634,6.0313093,6.2231655,0.90399529,0.84587103,2.94441,6.2,6.5
3811.32715,1145.90821,1785.66574,0.023002021,0.530305149,219.647678,407.896303,5.9767865,6.1705256,0.52481886,0.85970539,2.95409,6.1,6.4
3811.42714,1133.71402,1658.95076,-0.024394987,0.5578456,218.606897,449.666816,5.9454192,6.1174773,0.51823157,0.17860507,2.96851,6,6.3
3811.52714,1132.74401,1702.69084,-0.240566842,0.554927071,233.58047,438.169451,5.9146082,6.1065511,0.14120751,0.1473681,2.97924,5.9,6.2
3811.6271,1185.1974,1457.2599,-0.20777896,0.32449656,231.19695,255.33012,5.92296,6.1155502,0.49825519,0.41993122,2.99066,5.8,6.1
3811.72715,1119.27092,1490.02977,-0.387042972,0.340000623,239.652704,269.670515,5.8934486,6.0898691,0.48085999,0.19776128,3.00161,5.7,6
3811.82714,995.293069,1638.91213,-0.341062336,0.313001542,215.255759,258.542571,5.8651093,6.1019125,0.24413409,0.05363232,3.01125,5.6,5.9
3811.92715,1092.9206,1634.60315,-0.33253619,0.352518854,223.832941,255.657081,5.8794281,6.1051851,0.013279967,0.066782857,3.02565,5.5,5.8
3812.02715,1095.61904,1629.67713,-0.230507714,0.366206137,224.09353,258.025272,5.8786473,6.1011079,0.061275331,0.30860253,3.03585,5.4,5.7
3812.12715,1086.06325,2056.17213,-0.194073787,0.316395892,218.292222,475.398381,5.8750451,6.1199361,0.15652082,0.12930893,3.0449,5.3,5.6
3812.22716,1077.14474,2068.94478,-0.191817647,0.372542362,221.207269,472.046063,5.8658495,6.1120225,0.37650886,0.65326342,3.05559,5.2,5.5
3812.32715,1126.08741,1795.42475,-0.075826819,0.243923738,246.692489,524.778418,5.843764,6.0720949,0.24108355,0.25810008,3.0647,5.1,5.4
3812.42715,1163.28868,1912.63059,-0.048818471,0.146145625,237.177998,500.339929,5.8578524,6.0877669,0.39231093,0.38361016,3.07342,5,5.3
3812.52716,1160.26841,2276.00801,0.205752012,0.007827279,209.301128,565.396288,5.8808334,6.1111202,0.72323759,0.80137137,3.08205,4.9,5.2
3812.62716,1115.93859,2200.79819,0.01686775,0.006680914,233.305956,601.91029,5.838301,6.0621475,0.22270574,0.46525792,3.09146,4.8,5.1
3812.72716,1139.99862,2864.13949,0.061361449,0.069555495,220.367188,704.95421,5.8513032,6.0903521,0.10438264,0.10901535,3.10131,4.7,5
3812.82716,1160.03102,2735.89154,0.073703978,0.073460184,219.332257,759.926132,5.8574109,6.0837127,0.35552954,0.090456351,3.11428,4.6,4.9
3812.92716,1069.1423,2759.62628,0.131115111,0.112291268,211.755173,751.912549,5.8365861,6.0782096,0.21935895,0.032242618,3.12389,4.5,4.8
3813.02716,1066.11808,2900.03584,0.180338238,0.160041906,235.131283,707.246029,5.823783,6.0801693,0.50992703,0.070681511,3.13411,4.4,4.7
3813.12717,1124.00828,2565.67718,0.217214498,0.164883755,220.271904,713.200167,5.8534801,6.0758718,0.19980265,0.020995034,3.14365,4.3,4.6
3813.22716,1181.22938,2633.6005,0.149924688,0.114026744,219.297309,708.846993,5.8651755,6.0771474,0.41901307,0.35114517,3.15049,4.2,4.5
3813.32716,1152.25498,2754.65427,0.066447131,0.142464138,187.233087,655.1995,5.8897513,6.098487,0.089391452,0.57990791,3.16053,4.1,4.4
3813.42716,1139.0432,3023.34832,0.089803718,0.328553126,189.584295,597.203932,5.8844864,6.1338526,0.47759383,0.1457644,3.1661,4,4.3
3813.52717,1092.9474,2684.24384,0.036787837,0.434063458,209.888898,603.611896,5.8563825,6.1249117,0.41067236,0.81770101,3.17624,3.9,4.2
3813.62717,1107.78795,3477.58913,0.224868647,-0.100263666,187.355514,1039.62117,5.880433,6.1749951,0.088382186,0.33427955,3.18408,3.8,4.1
3813.72716,1122.92026,2803.55262,0.296132278,-0.220265812,202.408131,1229.94033,5.8752358,6.1543534,0.29368128,0.21564568,3.19283,3.7,4
3813.8272,1344.2363,2882.1507,0.38991735,-0.25687289,356.92448,1174.574,5.8924902,6.167625,1.48073688,0.918066058,3.20136,3.6,3.9
3813.92717,13325.1518,4610.27415,3.24639375,0.115432853,9149.66348,1094.0202,5.9797425,6.22424784,0.747852684,0.339569537,3.2091,3.5,3.8
3814.02717,13507.9488,4496.15053,3.17524803,0.092242505,8904.16945,1138.84914,6.02446217,6.24538349,0.160563765,0.239435029,3.21796,3.4,3.7
3814.12718,13537.0474,4435.91416,3.16467711,0.092220147,8866.14688,1166.45997,6.03413527,6.26033713,0.187972371,0.107991928,3.22649,3.3,3.6
3814.22717,13499.0429,4331.32289,3.178699,0.102209935,8916.00429,1210.60672,6.02279276,6.25357647,0.59670353,0.540455549,3.2329,3.2,3.5
3814.32717,13574.4789,4484.97847,3.15118793,0.121038128,8817.27374,1150.37638,6.05873098,6.28737427,0.971055347,0.227525669,3.24111,3.1,3.4
3814.42718,14010.4654,4236.33267,2.99340391,0.03467406,8285.85716,1255.9214,6.11756461,6.30167966,0.297004275,0.001608068,3.24624,3,3.3
3814.52718,13966.7532,4200.29238,3.00747025,0.051584994,8337.54694,1276.86661,6.13573404,6.301781,0.553879877,0.373698218,3.25559,2.9,3.2
3814.62717,14084.6014,3568.53409,2.96408461,0.468689703,8199.19341,1127.88124,6.16971864,6.32533064,0.561290195,0.452608764,3.263,2.8,3.1
3814.72718,14218.9207,3624.45271,2.91987618,0.466927257,8045.43439,1094.5524,6.20434866,6.35395964,0.325315257,0.075095837,3.26917,2.7,3
3814.82718,14065.6926,3599.54465,2.96311697,0.464067639,8219.76516,1110.07244,6.22453236,6.3587312,0.89745042,0.64723423,3.27705,2.6,2.9
3814.9272,2237.5879,1881.086,-0.18096396,0.16391328,480.47845,247.67354,6.1686703,6.3175753,0.13355071,0.096764592,3.28357,2.5,2.8
3815.0272,2078.4076,1871.1886,-0.18762928,0.17599937,534.18377,252.23465,6.160432,6.3114621,0.18249654,0.28371055,3.28923,2.4,2.7
3815.1272,2038.9219,1960.015,-0.22617785,0.16595502,543.40726,236.02004,6.1716745,6.3293684,0.97010666,0.57680116,3.29781,2.3,2.6
3815.2272,2242.3034,1946.7934,-0.23970573,0.17356724,471.21988,234.65409,6.2315464,6.3658763,0.0379418,0.090347575,3.30426,2.2,2.5
3815.3272,2387.6573,1898.2816,-0.3104398,-0.082992941,504.32297,163.35377,6.2339107,6.3601249,0.54507948,0.28091052,3.30989,2.1,2.4
3815.4272,9436.5857,2746.1838,1.269303,0.60360892,8766.7698,780.49198,6.2678905,6.3779911,0.48449516,0.65275112,3.31629,2,2.3
3815.5272,9516.4191,3005.5719,1.2566477,0.49194631,8620.6255,694.99315,6.2982581,6.4196235,0.1420047,0.26691053,3.32411,1.9,2.2
3815.6272,9610.7757,4282.0117,1.2340774,0.52132621,8454.0499,1316.4897,6.3072019,6.4367582,0.876857269,0.720944375,3.32879,1.8,2.1
3815.72719,11320.4185,5128.29759,0.929743997,0.441314097,6363.1443,1047.10616,6.3625071,6.48316364,0.042964204,0.338286652,3.33704,1.7,2
3815.82719,11354.7662,5187.91744,0.919541149,0.444109119,6325.00463,1021.78015,6.3652407,6.50509532,0.761451395,0.762852446,3.3436,1.6,1.9
3815.92719,11549.593,5906.20669,0.896596426,0.353729368,6115.11809,911.783481,6.41370891,6.5547196,0.264197493,0.443395441,3.34871,1.5,1.8
3816.02719,11576.8825,5959.49216,0.892880113,0.34689315,6086.26754,896.003284,6.43065377,6.58378293,0.490827062,0.558945476,3.35424,1.4,1.7
3816.12719,11744.116,6213.39058,0.876916652,0.30835581,5915.07135,830.51991,6.46221716,6.62058269,0.046659619,0.520978557,3.35906,1.3,1.6
3816.22719,11839.5866,6444.591,0.859025166,0.286774235,5823.83377,776.279754,6.45920191,6.6550745,0.606426621,0.845853204,3.3653,1.2,1.5
3816.3272,12258.8475,6681.87661,0.800513077,0.305048251,5454.88503,727.083109,6.49837223,6.71136666,0.82243683,0.073501603,3.37,1.1,1.4
3816.4272,4781.3364,6099.069,-0.2735287,0.16346791,1759.5447,752.47148,6.4449272,6.7064337,0.29054846,0.28953565,3.37401,1,1.3
3816.5272,4965.8824,6361.9421,-0.27803925,0.15494545,1641.9128,705.85699,6.4636529,6.7258512,0.018097437,0.10883003,3.38118,0.9,1.2
3816.6272,4773.3502,5089.9402,-0.2599514,0.028991048,1764.1313,412.65268,6.4624831,6.7185315,0.14706219,0.013454972,3.3882,0.8,1.1
3816.7272,3337.2273,4772.8992,-0.19393966,-0.083730873,539.51531,427.72816,6.4529792,6.7194354,0.78288984,0.33158309,3.39435,0.7,1
3816.8272,3536.4954,5523.1906,-0.12233432,-0.11375551,486.08924,457.45034,6.503499,6.741716,1.72442773,1.20940452,3.39896,0.6,0.9
3816.92721,63021.8286,33561.4323,0.127963404,-1.39174736,2860.44301,3470.11257,6.6156471,6.82325058,0.968908286,0.671243372,3.40143,0.5,0.8
3817.0272,63104.8179,33760.2297,0.127898645,-1.37925812,2852.94919,3429.4578,6.67974665,6.86905119,0.851146279,0.49366294,3.40785,0.4,0.7
